15_0	10_2	83.579	542	74	5	1	539	1	530	0.0	937
15_0	10_1	82.841	542	78	4	1	539	1	530	0.0	932
15_0	10_0	78.868	530	84	4	10	538	28	530	0.0	874
15_0	10_3	74.901	506	123	2	34	538	7	509	0.0	813
15_0	10_4	75.059	425	62	3	66	485	47	432	0.0	667
15_1	10_2	81.250	528	83	6	1	513	1	527	0.0	897
15_1	10_1	81.609	522	80	5	1	507	1	521	0.0	892
15_1	10_0	82.672	479	79	2	34	509	47	524	0.0	858
15_1	10_3	79.637	496	93	3	11	506	13	500	0.0	828
15_1	10_4	69.379	467	96	5	3	462	6	432	0.0	658
15_2	10_3	80.000	520	88	3	3	516	1	510	0.0	865
15_2	10_2	76.494	502	106	2	12	508	28	522	0.0	819
15_2	10_0	78.675	483	100	2	31	512	47	527	0.0	816
15_2	10_1	76.800	500	104	3	12	506	28	520	0.0	815
15_2	10_4	70.755	424	79	3	39	462	54	432	0.0	625
15_3	10_0	76.245	522	119	4	4	520	1	522	0.0	814
15_3	10_1	71.805	532	129	6	1	521	1	522	0.0	785
15_3	10_2	71.375	531	131	5	1	520	1	521	0.0	782
15_3	10_3	70.341	499	133	4	28	519	10	500	0.0	739
15_3	10_4	69.409	474	101	4	4	475	1	432	0.0	671
