4_0	13_1	81.579	494	73	3	41	520	36	525	0.0	847
4_0	13_0	84.889	450	68	0	78	527	92	541	0.0	825
4_0	13_2	84.513	452	69	1	75	526	48	498	0.0	814
4_0	13_3	75.446	448	110	0	72	519	39	486	0.0	730
4_0	13_4	75.339	442	109	0	72	513	39	480	0.0	721
4_1	13_1	85.376	465	64	2	78	538	70	534	0.0	852
4_1	13_0	81.874	491	89	0	47	537	50	540	0.0	849
4_1	13_2	84.978	446	67	0	86	531	48	493	0.0	821
4_1	13_3	75.000	456	114	0	84	539	40	495	0.0	736
4_1	13_4	76.190	441	105	0	84	524	40	480	0.0	728
4_2	13_1	79.065	492	83	1	38	509	37	528	0.0	841
4_2	13_0	84.071	452	72	0	64	515	92	543	0.0	829
4_2	13_2	83.442	459	72	1	61	515	48	506	0.0	823
4_2	13_3	72.176	478	126	1	28	505	16	486	0.0	737
4_2	13_4	72.246	472	124	1	28	499	16	480	0.0	730
4_3	13_0	81.195	452	85	0	63	514	93	544	0.0	811
4_3	13_1	80.879	455	85	1	60	514	81	533	0.0	805
4_3	13_2	80.401	449	88	0	58	506	47	495	0.0	781
4_3	13_3	74.419	473	118	1	43	515	29	498	0.0	753
4_3	13_4	75.991	454	106	1	43	496	29	479	0.0	743
