10_0	9_0	77.519	516	88	2	38	526	30	544	0.0	853
10_0	9_1	83.090	479	71	2	46	514	37	515	0.0	852
10_0	9_2	85.809	451	64	0	76	526	41	491	0.0	828
10_0	9_3	77.384	451	102	0	70	520	45	495	0.0	753
10_0	9_4	88.623	334	38	0	181	514	1	334	0.0	644
10_1	9_1	85.774	478	67	1	37	513	38	515	0.0	880
10_1	9_0	77.306	542	98	5	1	520	1	539	0.0	870
10_1	9_2	89.238	446	48	0	75	520	41	486	0.0	845
10_1	9_3	77.629	447	100	0	73	519	49	495	0.0	746
10_1	9_4	90.719	334	31	0	180	513	1	334	0.0	653
10_2	9_1	86.402	478	64	1	37	513	38	515	0.0	885
10_2	9_0	77.901	543	97	5	1	522	1	541	0.0	877
10_2	9_2	89.062	448	49	0	75	522	41	488	0.0	852
10_2	9_3	77.703	444	99	0	76	519	52	495	0.0	748
10_2	9_4	91.916	334	27	0	180	513	1	334	0.0	661
10_3	9_0	80.879	455	87	0	48	502	87	541	0.0	812
10_3	9_2	83.669	447	73	0	54	500	40	486	0.0	802
10_3	9_1	80.889	450	86	0	44	493	66	515	0.0	801
10_3	9_3	78.667	450	96	0	53	502	49	498	0.0	773
10_3	9_4	85.030	334	50	0	160	493	1	334	0.0	627
10_4	9_1	74.074	432	73	1	40	432	47	478	0.0	671
10_4	9_0	77.363	402	52	1	70	432	94	495	0.0	665
10_4	9_2	77.363	402	52	1	70	432	41	442	0.0	646
10_4	9_3	69.363	408	86	1	64	432	45	452	0.0	595
10_4	9_4	87.786	262	32	0	171	432	36	297	0.0	501
