1_0	9_0	73.810	546	113	2	8	525	2	545	0.0	841
1_0	9_1	80.165	484	85	1	40	512	32	515	0.0	831
1_0	9_2	83.186	452	76	0	74	525	41	492	0.0	811
1_0	9_3	73.043	460	120	1	59	518	40	495	0.0	730
1_0	9_4	87.126	334	43	0	179	512	1	334	0.0	634
1_1	9_2	83.983	462	65	1	51	503	41	502	0.0	825
1_1	9_1	77.132	516	88	4	9	502	24	531	0.0	825
1_1	9_0	81.938	454	82	0	48	501	91	544	0.0	815
1_1	9_3	76.718	451	105	0	45	495	45	495	0.0	745
1_1	9_4	86.286	350	45	1	156	502	1	350	0.0	632
1_2	9_0	87.225	454	58	0	70	523	90	543	0.0	856
1_2	9_1	83.682	478	76	2	37	512	38	515	0.0	846
1_2	9_2	87.277	448	57	0	74	521	41	488	0.0	832
1_2	9_3	77.181	447	102	0	75	521	52	498	0.0	739
1_2	9_4	90.719	334	31	0	179	512	1	334	0.0	653
