15_0	2_1	78.664	539	92	6	1	537	1	518	0.0	870
15_0	2_2	78.764	518	87	5	22	537	22	518	0.0	853
15_0	2_3	82.609	460	80	0	69	528	37	496	0.0	829
15_0	2_0	75.194	516	99	2	18	533	30	516	0.0	823
15_1	2_3	87.368	475	53	1	31	505	29	496	0.0	879
15_1	2_1	81.895	475	83	1	42	513	43	517	0.0	840
15_1	2_2	76.562	512	112	2	7	513	9	517	0.0	831
15_1	2_0	80.042	476	93	1	34	509	42	515	0.0	829
15_2	2_1	76.626	492	108	1	28	512	25	516	0.0	802
15_2	2_3	81.498	454	84	0	52	505	43	496	0.0	798
15_2	2_2	80.525	457	89	0	56	512	60	516	0.0	794
15_2	2_0	80.449	445	87	0	61	505	67	511	0.0	781
15_3	2_0	75.256	489	110	4	37	518	27	511	0.0	774
15_3	2_1	70.633	521	140	5	1	519	1	510	0.0	756
15_3	2_2	69.829	527	134	6	1	519	1	510	0.0	755
15_3	2_3	72.803	478	121	2	42	518	27	496	0.0	733
