2_0	5_0	75.368	544	95	5	1	517	1	532	0.0	845
2_0	5_1	79.449	472	93	1	38	505	25	496	0.0	806
2_0	5_2	80.624	449	87	0	68	516	63	511	0.0	783
2_1	5_0	82.927	533	70	8	1	514	1	531	0.0	891
2_1	5_1	84.545	440	68	0	64	503	57	496	0.0	813
2_1	5_2	81.015	453	86	0	62	514	59	511	0.0	792
2_2	5_0	81.481	513	72	4	22	514	22	531	0.0	869
2_2	5_1	83.480	454	75	0	64	517	57	510	0.0	817
2_2	5_2	80.220	455	90	0	63	517	60	514	0.0	788
2_3	5_1	80.943	509	83	3	11	505	3	511	0.0	852
2_3	5_0	76.981	530	90	3	5	502	3	532	0.0	845
2_3	5_2	81.057	454	86	0	52	505	62	515	0.0	791
