1_0	13_0	85.360	444	65	0	78	521	93	536	0.0	818
1_0	13_1	76.768	495	102	1	40	521	33	527	0.0	816
1_0	13_2	82.812	448	77	0	74	521	48	495	0.0	805
1_0	13_3	70.968	465	133	1	54	518	24	486	0.0	715
1_0	13_4	71.024	459	131	1	54	512	24	480	0.0	707
1_1	13_1	77.183	504	89	2	22	499	25	528	0.0	831
1_1	13_2	83.592	451	74	0	51	501	48	498	0.0	814
1_1	13_0	83.669	447	73	0	54	500	92	538	0.0	811
1_1	13_3	71.843	483	124	3	13	495	16	486	0.0	732
1_1	13_4	71.908	477	122	3	13	489	16	480	0.0	723
1_2	13_0	87.277	448	57	0	78	525	93	540	0.0	838
1_2	13_1	86.637	449	60	0	73	521	79	527	0.0	835
1_2	13_2	85.841	452	64	0	74	525	48	499	0.0	827
1_2	13_3	75.615	447	109	0	75	521	43	489	0.0	724
1_2	13_4	74.172	453	113	1	75	523	43	495	0.0	717
