0_0	14_0	72.661	545	115	3	1	523	1	533	0.0	828
0_0	14_1	78.969	485	97	2	40	522	28	509	0.0	827
0_0	14_3	73.704	521	135	2	1	520	1	520	0.0	788
0_0	14_2	79.688	448	91	0	74	521	61	508	0.0	777
0_1	14_1	88.150	481	50	1	25	498	28	508	0.0	897
0_1	14_0	75.518	531	96	3	2	498	1	531	0.0	833
0_1	14_2	82.889	450	77	0	51	500	61	510	0.0	806
0_1	14_3	73.085	483	121	2	23	497	39	520	0.0	744
0_2	14_0	77.819	541	102	4	1	527	1	537	0.0	866
0_2	14_1	79.796	490	89	2	37	526	34	513	0.0	837
0_2	14_2	80.973	452	86	0	74	525	61	512	0.0	795
0_2	14_3	72.435	497	124	3	23	519	36	519	0.0	753
