1_0	12_1	77.374	495	94	2	33	511	32	524	0.0	822
1_0	12_0	85.714	441	63	0	71	511	93	533	0.0	821
1_0	12_2	82.927	451	77	0	67	517	48	498	0.0	810
1_0	12_3	73.378	447	119	0	68	514	43	489	0.0	722
1_0	12_4	73.744	438	115	0	68	505	43	480	0.0	713
1_1	12_0	87.528	449	56	0	69	517	93	541	0.0	840
1_1	12_1	87.054	448	58	0	65	512	80	527	0.0	837
1_1	12_2	86.344	454	62	0	64	517	47	500	0.0	833
1_1	12_3	73.970	461	120	0	52	512	29	489	0.0	724
1_1	12_4	74.336	452	116	0	52	503	29	480	0.0	715
1_2	12_1	87.054	448	58	0	65	512	80	527	0.0	844
1_2	12_2	85.872	453	64	0	64	516	47	499	0.0	839
1_2	12_0	85.714	448	64	0	69	516	93	540	0.0	830
1_2	12_3	75.615	447	109	0	66	512	43	489	0.0	725
1_2	12_4	76.027	438	105	0	66	503	43	480	0.0	716
1_3	12_1	76.190	504	94	2	23	500	25	528	0.0	825
1_3	12_0	82.080	452	81	0	55	506	92	543	0.0	804
1_3	12_2	81.538	455	84	0	51	505	47	501	0.0	803
1_3	12_3	74.172	453	117	0	53	505	43	495	0.0	721
1_3	12_4	75.342	438	108	0	53	490	43	480	0.0	713
