9_0	0_0	80.718	529	94	5	1	526	1	524	0.0	895
9_0	0_2	87.965	457	55	0	73	529	71	527	0.0	867
9_0	0_1	81.250	480	81	1	47	526	31	501	0.0	839
9_1	0_2	81.214	527	91	4	2	527	7	526	0.0	874
9_1	0_1	78.927	522	83	4	1	521	2	497	0.0	861
9_1	0_0	76.316	532	107	3	1	523	1	522	0.0	856
9_2	0_2	83.004	506	85	1	22	527	22	526	0.0	879
9_2	0_1	79.159	523	82	4	1	522	2	498	0.0	866
9_2	0_0	75.940	532	109	3	1	523	1	522	0.0	855
9_3	0_1	78.499	493	103	1	15	504	8	500	0.0	821
9_3	0_2	81.879	447	81	0	56	502	75	521	0.0	799
9_3	0_0	72.201	518	125	5	1	499	1	518	0.0	781
9_4	0_0	71.125	471	92	3	4	432	7	475	0.0	691
9_4	0_2	77.531	405	52	1	67	432	71	475	0.0	661
9_4	0_1	69.420	448	87	4	28	432	12	452	0.0	635
