8_0	0_2	87.225	454	58	0	90	543	70	523	0.0	855
8_0	0_0	73.810	546	113	2	2	545	8	525	0.0	842
8_0	0_1	76.923	494	109	2	55	544	9	501	0.0	820
8_1	0_2	86.681	458	57	1	71	524	64	521	0.0	850
8_1	0_0	79.919	493	88	1	32	524	40	521	0.0	844
8_1	0_1	76.731	520	91	4	20	531	5	502	0.0	842
8_2	0_2	87.277	448	57	0	41	488	74	521	0.0	828
8_2	0_1	83.983	462	65	1	41	502	51	503	0.0	823
8_2	0_0	80.000	475	95	0	18	492	51	525	0.0	812
8_3	0_1	76.718	451	105	0	45	495	45	495	0.0	745
8_3	0_2	77.181	447	102	0	52	498	75	521	0.0	738
8_3	0_0	72.786	463	122	1	37	495	56	518	0.0	733
8_4	0_2	90.087	343	34	0	1	343	179	521	0.0	664
8_4	0_1	86.286	350	45	1	1	350	156	502	0.0	646
8_4	0_0	86.589	343	46	0	1	343	179	521	0.0	645
