12_0	9_2	81.980	505	81	2	36	538	28	524	0.0	881
12_0	9_1	83.130	492	75	1	43	534	37	520	0.0	875
12_0	9_0	76.208	538	107	3	1	534	1	521	0.0	859
12_0	9_3	81.015	453	86	0	88	540	54	506	0.0	812
12_0	9_4	73.148	432	71	2	59	490	46	432	0.0	664
12_1	9_2	82.318	509	84	4	22	527	17	522	0.0	883
12_1	9_1	81.395	516	86	4	22	533	17	526	0.0	880
12_1	9_0	82.787	488	72	2	38	525	46	521	0.0	868
12_1	9_3	80.603	464	90	0	65	528	40	503	0.0	825
12_1	9_4	74.118	425	71	1	57	481	47	432	0.0	666
12_2	9_2	87.500	448	56	0	48	495	75	522	0.0	841
12_2	9_1	87.111	450	58	0	48	497	75	524	0.0	835
12_2	9_0	83.885	453	73	0	48	500	76	528	0.0	818
12_2	9_3	80.795	453	87	0	41	493	48	500	0.0	793
12_2	9_4	75.124	402	61	1	48	449	70	432	0.0	636
12_3	9_3	72.323	495	123	4	4	486	7	499	0.0	756
12_3	9_2	72.521	484	121	2	5	486	46	519	0.0	735
12_3	9_1	75.108	462	111	1	29	486	58	519	0.0	735
12_3	9_0	75.333	450	111	0	40	489	74	523	0.0	731
12_3	9_4	67.822	404	91	1	40	443	68	432	0.0	578
12_4	9_3	72.188	489	122	4	4	480	7	493	0.0	747
12_4	9_1	73.830	470	117	2	29	494	58	525	0.0	728
12_4	9_2	72.594	478	119	2	5	480	46	513	0.0	728
12_4	9_0	75.737	441	107	0	40	480	74	514	0.0	724
12_4	9_4	67.822	404	91	1	40	443	68	432	0.0	578
