9_0	12_1	82.377	488	74	2	46	521	38	525	0.0	856
9_0	12_0	81.237	485	74	1	54	521	50	534	0.0	835
9_0	12_2	83.885	453	73	0	76	528	48	500	0.0	820
9_0	12_3	75.615	447	109	0	74	520	40	486	0.0	732
9_0	12_4	75.737	441	107	0	74	514	40	480	0.0	724
9_1	12_1	83.636	495	76	2	37	526	39	533	0.0	865
9_1	12_0	83.093	485	74	1	44	520	50	534	0.0	850
9_1	12_2	87.111	450	58	0	75	524	48	497	0.0	838
9_1	12_3	75.108	462	111	1	58	519	29	486	0.0	735
9_1	12_4	73.830	470	117	2	58	525	29	494	0.0	729
9_2	12_1	84.049	489	75	1	37	522	39	527	0.0	867
9_2	12_0	82.822	489	76	1	44	524	50	538	0.0	855
9_2	12_2	87.500	448	56	0	75	522	48	495	0.0	843
9_2	12_3	77.027	444	102	0	76	519	43	486	0.0	734
9_2	12_4	77.169	438	100	0	76	513	43	480	0.0	727
9_3	12_1	81.046	459	87	0	45	503	70	528	0.0	818
9_3	12_0	81.292	449	84	0	58	506	92	540	0.0	803
9_3	12_2	81.655	447	82	0	54	500	47	493	0.0	794
9_3	12_3	74.419	473	113	2	29	499	20	486	0.0	756
9_3	12_4	74.304	467	112	2	29	493	20	480	0.0	746
9_4	12_1	71.973	446	65	4	45	432	38	481	0.0	657
9_4	12_0	76.942	399	53	1	73	432	92	490	0.0	651
9_4	12_2	75.124	402	61	1	70	432	48	449	0.0	637
9_4	12_4	67.822	404	91	1	68	432	40	443	0.0	578
9_4	12_3	67.822	404	91	1	68	432	40	443	0.0	577
