3_0	9_0	86.000	500	66	3	32	529	33	530	0.0	897
3_0	9_2	80.187	535	90	5	1	527	1	527	0.0	887
3_0	9_1	79.406	539	95	5	1	531	1	531	0.0	882
3_0	9_3	80.568	458	89	0	63	520	43	500	0.0	806
3_0	9_4	75.260	481	65	9	1	476	1	432	0.0	706
3_1	9_1	81.564	537	88	3	1	537	1	526	0.0	915
3_1	9_2	80.633	537	93	3	1	537	1	526	0.0	910
3_1	9_0	88.274	452	53	0	83	534	73	524	0.0	865
3_1	9_3	80.679	471	90	1	62	532	32	501	0.0	818
3_1	9_4	71.459	473	82	5	24	487	4	432	0.0	676
3_2	9_2	79.206	529	82	6	3	513	9	527	0.0	873
3_2	9_1	79.245	530	76	6	1	506	1	520	0.0	868
3_2	9_0	79.839	496	90	3	19	506	28	521	0.0	849
3_2	9_3	77.647	510	106	3	1	509	1	503	0.0	823
3_2	9_4	73.536	427	69	3	40	462	46	432	0.0	655
3_3	9_3	82.800	500	85	1	11	510	8	506	0.0	867
3_3	9_2	80.638	470	88	1	42	508	55	524	0.0	823
3_3	9_1	80.901	466	86	1	42	504	55	520	0.0	815
3_3	9_0	79.826	461	93	0	44	504	61	521	0.0	811
3_3	9_4	67.102	459	105	3	5	460	17	432	0.0	637
