9_0	3_0	82.519	532	88	4	1	530	1	529	0.0	901
9_0	3_1	79.810	525	88	5	4	524	24	534	0.0	868
9_0	3_2	79.839	496	90	3	28	521	19	506	0.0	850
9_0	3_3	81.514	449	83	0	73	521	56	504	0.0	811
9_1	3_1	81.564	537	88	3	1	526	1	537	0.0	915
9_1	3_0	79.406	539	95	5	1	531	1	531	0.0	882
9_1	3_2	79.245	530	76	6	1	520	1	506	0.0	868
9_1	3_3	83.073	449	76	0	72	520	56	504	0.0	813
9_2	3_1	80.633	537	93	3	1	526	1	537	0.0	910
9_2	3_0	80.187	535	90	5	1	527	1	527	0.0	887
9_2	3_2	79.206	529	82	6	9	527	3	513	0.0	873
9_2	3_3	82.781	453	78	0	72	524	56	508	0.0	820
9_3	3_3	89.207	454	49	0	53	506	57	510	0.0	865
9_3	3_2	77.647	510	106	3	1	503	1	509	0.0	823
9_3	3_1	80.679	471	90	1	32	501	62	532	0.0	818
9_3	3_0	80.568	458	89	0	43	500	63	520	0.0	806
9_4	3_0	75.260	481	65	9	1	432	1	476	0.0	706
9_4	3_1	71.459	473	82	5	4	432	24	487	0.0	676
9_4	3_2	73.536	427	69	3	46	432	40	462	0.0	655
9_4	3_3	67.102	459	105	3	17	432	5	460	0.0	634
