3_0	8_1	81.930	487	79	2	36	513	29	515	0.0	840
3_0	8_0	84.978	446	67	0	75	520	94	539	0.0	827
3_0	8_2	86.323	446	61	0	75	520	41	486	0.0	819
3_0	8_3	77.655	452	101	0	68	519	44	495	0.0	753
3_0	8_4	88.623	334	38	0	180	513	1	334	0.0	636
3_1	8_1	85.169	472	68	1	55	524	44	515	0.0	863
3_1	8_0	75.228	549	118	5	7	538	2	549	0.0	858
3_1	8_2	86.771	446	59	0	86	531	41	486	0.0	829
3_1	8_3	77.703	444	99	0	87	530	52	495	0.0	749
3_1	8_4	91.018	334	30	0	191	524	1	334	0.0	661
3_2	8_1	80.833	480	74	2	38	499	36	515	0.0	840
3_2	8_2	86.889	450	59	0	61	510	41	490	0.0	837
3_2	8_0	84.821	448	68	0	59	506	92	539	0.0	836
3_2	8_3	77.252	444	101	0	62	505	52	495	0.0	741
3_2	8_4	87.725	334	41	0	166	499	1	334	0.0	642
3_3	8_0	80.744	457	87	1	58	514	93	548	0.0	806
3_3	8_1	81.448	442	82	0	56	497	74	515	0.0	793
3_3	8_2	82.183	449	80	0	58	506	40	488	0.0	792
3_3	8_3	77.655	452	101	0	55	506	47	498	0.0	763
3_3	8_4	84.132	334	53	0	164	497	1	334	0.0	616
