12_0	3_1	81.579	494	91	0	47	540	44	537	0.0	862
12_0	3_0	75.229	545	113	4	1	541	1	527	0.0	843
12_0	3_2	78.044	501	85	2	43	543	40	515	0.0	842
12_0	3_3	80.525	457	89	0	88	544	58	514	0.0	816
12_1	3_1	82.186	494	81	3	44	534	49	538	0.0	862
12_1	3_0	81.579	494	73	3	36	525	41	520	0.0	855
12_1	3_2	79.675	492	80	2	37	528	38	509	0.0	848
12_1	3_3	80.702	456	86	1	80	533	59	514	0.0	808
12_2	3_2	81.741	471	82	1	36	506	49	515	0.0	825
12_2	3_1	84.978	446	67	0	48	493	86	531	0.0	819
12_2	3_0	83.878	459	73	1	41	498	68	526	0.0	816
12_2	3_3	80.401	449	88	0	47	495	58	506	0.0	780
12_3	3_3	75.817	459	111	0	40	498	57	515	0.0	751
12_3	3_2	71.283	491	133	2	3	486	16	505	0.0	739
12_3	3_1	70.791	493	139	1	3	495	52	539	0.0	736
12_3	3_0	75.446	448	110	0	39	486	72	519	0.0	730
12_4	3_3	77.500	440	99	0	40	479	57	496	0.0	741
12_4	3_2	71.340	485	131	2	3	480	16	499	0.0	732
12_4	3_1	71.757	478	130	1	3	480	52	524	0.0	728
12_4	3_0	75.339	442	109	0	39	480	72	513	0.0	721
